name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
HoChiMinh,2021-05-12,35.0,28.0,30.8,41.9,33.5,37.5,25.3,73.8,0.3,100,4.17,rain,0,0,20.9,14.1,143.4,1006.8,61.5,10.1,265.8,22.9,10,,2021-05-12T05:31:43,2021-05-12T18:07:33,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-13,36.0,28.9,31.4,41.9,35.6,38.2,25.1,70.7,0.9,100,12.5,rain,0,0,26.6,16.0,140.7,1006.0,53.5,10.3,255.5,21.9,9,,2021-05-13T05:31:29,2021-05-13T18:07:46,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-14,34.0,29.0,30.8,43.1,35.6,38.2,25.7,75.1,0.1,100,4.17,rain,0,0,33.5,16.6,138.2,1006.5,47.0,10.3,252.9,21.8,8,,2021-05-14T05:31:17,2021-05-14T18:07:58,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-15,34.0,26.9,29.3,40.6,30.9,35.6,25.9,83.1,26.0,100,4.17,rain,0,0,37.1,16.6,138.2,1007.3,65.7,10.1,209.1,18.1,8,,2021-05-15T05:31:05,2021-05-15T18:08:11,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2021-05-16,35.8,26.0,30.3,43.3,26.0,36.3,25.6,77.7,5.5,100,20.83,rain,0,0,29.5,16.6,141.8,1007.1,57.9,9.2,238.1,20.4,7,,2021-05-16T05:30:53,2021-05-16T18:08:24,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2021-05-17,34.0,26.1,29.7,45.3,26.1,37.3,26.6,84.2,8.1,100,8.33,rain,0,0,26.3,16.6,148.4,1007.7,69.4,10.1,184.7,15.8,6,,2021-05-17T05:30:43,2021-05-17T18:08:38,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-18,34.0,26.0,29.5,40.5,26.0,35.0,25.7,81.3,15.0,100,4.17,rain,0,0,27.0,16.6,168.0,1008.3,60.3,9.8,228.3,19.8,8,,2021-05-18T05:30:33,2021-05-18T18:08:52,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-19,35.0,26.9,29.3,42.1,31.0,35.3,25.7,82.4,7.5,100,41.67,rain,0,0,26.6,18.4,218.2,1007.6,66.9,8.9,230.4,19.9,8,,2021-05-19T05:30:24,2021-05-19T18:09:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-20,35.0,26.0,30.4,40.6,26.0,34.4,24.4,73.5,0.1,100,4.17,rain,0,0,20.9,16.6,182.9,1007.6,54.0,9.3,247.5,21.4,9,,2021-05-20T05:30:16,2021-05-20T18:09:20,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-21,34.0,25.0,28.6,43.5,25.0,33.8,25.8,85.8,47.0,100,4.17,rain,0,0,48.2,27.7,193.8,1007.7,57.5,9.0,164.1,14.3,6,,2021-05-21T05:30:09,2021-05-21T18:09:35,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-22,33.0,25.0,27.9,42.1,25.0,31.7,25.6,88.2,27.8,100,8.33,rain,0,0,36.7,27.8,258.0,1007.0,71.6,8.9,146.3,12.6,7,,2021-05-22T05:30:03,2021-05-22T18:09:50,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-23,32.0,25.0,27.3,40.6,25.0,30.6,25.7,91.5,22.0,100,8.33,rain,0,0,33.5,18.4,265.5,1006.6,76.2,8.8,139.8,12.0,5,,2021-05-23T05:29:57,2021-05-23T18:10:05,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-24,30.0,25.0,26.9,36.1,25.0,29.5,25.4,91.6,24.1,100,12.5,rain,0,0,34.6,16.6,294.9,1007.3,81.0,9.2,100.2,8.5,4,,2021-05-24T05:29:53,2021-05-24T18:10:20,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-25,27.9,23.0,25.0,33.3,23.0,25.4,24.6,97.4,90.5,100,12.5,rain,0,0,29.5,18.4,277.1,1008.2,82.0,7.0,122.2,10.6,6,,2021-05-25T05:29:49,2021-05-25T18:10:36,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-26,30.0,24.0,27.0,37.4,24.0,29.8,24.9,89.0,0.1,100,4.17,rain,0,0,29.9,17.0,244.3,1007.8,71.6,9.3,99.8,8.4,5,,2021-05-26T05:29:45,2021-05-26T18:10:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-27,31.0,25.1,27.2,39.1,25.1,30.4,25.9,93.1,3.0,100,4.17,rain,0,0,25.6,22.3,209.7,1008.2,73.2,8.0,137.6,11.9,5,,2021-05-27T05:29:43,2021-05-27T18:11:07,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-28,33.0,25.9,29.0,40.6,25.9,33.9,25.6,83.0,0.2,100,4.17,rain,0,0,24.8,11.2,189.4,1009.5,53.8,10.0,201.8,17.2,7,,2021-05-28T05:29:41,2021-05-28T18:11:23,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-29,34.0,26.0,29.2,40.6,26.0,34.4,25.6,82.6,2.0,100,25.0,rain,0,0,23.0,16.6,215.4,1009.3,56.3,10.0,247.7,21.4,8,,2021-05-29T05:29:40,2021-05-29T18:11:40,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2021-05-30,35.0,26.0,30.4,42.1,26.0,36.6,25.4,76.7,0.0,0,0.0,,0,0,20.9,11.5,257.6,1007.7,52.5,10.2,254.6,21.9,8,,2021-05-30T05:29:40,2021-05-30T18:11:56,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2021-05-31,34.0,27.0,30.7,43.8,31.8,38.5,26.3,78.6,1.3,100,16.67,rain,0,0,29.2,18.4,267.3,1006.4,52.7,10.3,267.6,23.1,9,,2021-05-31T05:29:41,2021-05-31T18:12:12,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-01,34.0,28.0,29.9,43.8,34.4,37.6,26.5,82.8,9.0,100,4.17,rain,0,0,28.4,14.8,246.6,1006.8,58.6,10.1,267.8,23.0,9,,2021-06-01T05:29:42,2021-06-01T18:12:29,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-02,34.0,24.0,28.7,45.0,24.0,35.0,26.3,87.7,4.0,100,4.17,rain,0,0,51.8,27.7,242.6,1007.3,66.3,9.0,244.9,21.0,8,,2021-06-02T05:29:44,2021-06-02T18:12:45,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-03,35.0,26.0,30.4,43.8,26.0,37.1,25.9,78.7,0.1,100,4.17,rain,0,0,30.6,13.0,241.1,1007.9,56.7,9.7,265.7,22.9,9,,2021-06-03T05:29:47,2021-06-03T18:13:02,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-04,35.0,27.0,31.0,43.4,31.2,38.2,25.9,76.3,0.1,100,4.17,rain,0,0,27.7,14.8,251.4,1007.6,48.2,9.9,270.4,23.4,9,,2021-06-04T05:29:51,2021-06-04T18:13:19,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-05,35.0,27.0,30.1,43.3,30.6,36.8,25.7,78.9,6.4,100,8.33,rain,0,0,37.4,19.3,245.7,1007.9,57.7,10.0,231.0,19.9,8,,2021-06-05T05:29:55,2021-06-05T18:13:35,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-06,32.9,26.9,28.5,42.3,30.1,34.2,25.8,85.7,3.0,100,20.83,rain,0,0,38.2,35.3,250.2,1007.9,62.8,10.0,203.5,17.6,8,,2021-06-06T05:30:00,2021-06-06T18:13:52,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-07,32.7,24.6,28.2,39.2,24.6,32.5,25.5,86.5,2.1,100,4.17,rain,0,0,44.3,34.4,242.7,1008.5,75.0,10.0,176.6,15.1,7,,2021-06-07T05:30:05,2021-06-07T18:14:08,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2021-06-08,29.0,24.0,26.5,36.8,24.0,28.4,24.8,90.5,12.0,100,8.33,rain,0,0,43.2,20.6,242.8,1009.4,77.0,9.5,159.2,13.7,6,,2021-06-08T05:30:12,2021-06-08T18:14:25,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-09,32.0,25.0,27.9,40.6,25.0,31.8,25.1,85.6,4.5,100,33.33,rain,0,0,42.1,29.5,251.2,1008.2,76.1,9.1,200.5,17.1,8,,2021-06-09T05:30:18,2021-06-09T18:14:41,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-10,32.0,25.9,27.8,38.4,25.9,31.2,25.0,85.4,0.1,100,4.17,rain,0,0,50.8,26.8,269.3,1007.0,69.7,9.6,183.8,15.9,8,,2021-06-10T05:30:26,2021-06-10T18:14:57,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-11,32.1,25.0,28.1,38.0,25.0,31.1,24.8,83.6,0.2,100,8.33,rain,0,0,42.5,24.1,274.8,1005.8,71.1,9.5,237.7,20.7,9,,2021-06-11T05:30:34,2021-06-11T18:15:13,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-12,32.0,25.0,27.9,36.8,25.0,30.7,24.0,80.6,1.1,100,8.33,rain,0,0,38.5,31.7,265.5,1007.4,76.3,10.0,53.8,4.8,2,,2021-06-12T05:30:42,2021-06-12T18:15:29,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-13,32.0,26.0,28.8,40.6,26.0,33.4,24.8,79.7,1.9,100,20.83,rain,0,0,45.7,24.5,246.1,1008.3,59.6,10.2,183.1,15.8,7,,2021-06-13T05:30:51,2021-06-13T18:15:45,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-14,34.0,26.9,29.2,40.6,29.6,34.1,24.8,78.8,0.1,100,4.17,rain,0,0,34.6,22.3,251.9,1008.3,63.7,10.2,254.2,21.9,9,,2021-06-14T05:31:01,2021-06-14T18:16:00,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-15,32.1,25.0,27.6,42.3,25.0,31.2,25.7,89.9,20.4,100,4.17,rain,0,0,38.5,24.2,253.5,1007.8,71.6,9.4,214.4,18.6,8,,2021-06-15T05:31:11,2021-06-15T18:16:15,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-16,33.0,26.0,29.0,44.1,26.0,34.2,25.8,83.6,0.1,100,4.17,rain,0,0,32.4,18.4,274.0,1009.2,61.6,9.9,161.1,13.9,7,,2021-06-16T05:31:22,2021-06-16T18:16:30,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-17,35.0,25.0,29.7,42.1,25.0,34.6,25.1,78.6,0.1,100,4.17,rain,0,0,29.2,17.7,276.8,1009.5,59.9,9.9,277.6,24.0,9,,2021-06-17T05:31:33,2021-06-17T18:16:45,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-18,34.0,26.0,29.8,41.9,26.0,34.4,25.1,78.2,0.0,0,0.0,,0,0,25.6,19.3,254.1,1009.9,43.7,10.3,285.6,24.6,9,,2021-06-18T05:31:45,2021-06-18T18:16:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-19,34.0,27.0,29.7,42.3,31.2,36.7,26.2,82.5,1.0,100,16.67,rain,0,0,27.0,20.5,246.4,1009.2,58.1,10.3,251.3,21.8,9,,2021-06-19T05:31:57,2021-06-19T18:17:13,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-20,35.0,26.0,29.8,42.1,26.0,35.3,25.3,78.9,5.2,100,25.0,rain,0,0,40.0,18.4,257.9,1007.8,54.6,10.3,245.6,21.2,9,,2021-06-20T05:32:09,2021-06-20T18:17:26,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-21,32.0,25.0,28.6,40.6,25.0,33.6,25.4,83.3,5.3,100,33.33,rain,0,0,39.6,25.9,238.3,1007.5,48.6,10.3,201.9,17.4,8,,2021-06-21T05:32:22,2021-06-21T18:17:39,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-22,32.0,25.5,28.0,40.6,25.5,32.9,25.8,88.3,4.7,100,29.17,rain,0,0,36.7,30.4,236.0,1008.7,52.7,10.0,225.5,19.6,8,,2021-06-22T05:32:35,2021-06-22T18:17:52,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-23,32.0,25.0,28.0,40.6,25.0,31.9,25.4,86.6,12.3,100,33.33,rain,0,0,36.0,33.7,250.2,1009.2,57.8,10.3,230.4,19.8,8,,2021-06-23T05:32:49,2021-06-23T18:18:04,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-24,33.0,25.9,29.3,42.3,25.9,34.3,25.4,80.5,1.0,100,16.67,rain,0,0,33.5,18.4,254.6,1007.9,51.4,10.3,251.5,21.7,8,,2021-06-24T05:33:02,2021-06-24T18:18:16,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-25,34.0,26.2,29.0,40.6,26.2,34.6,25.7,83.7,21.0,100,4.17,rain,0,0,32.8,20.5,229.0,1007.6,49.7,10.2,230.3,20.0,8,,2021-06-25T05:33:16,2021-06-25T18:18:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-26,33.0,26.9,29.6,40.6,30.9,36.0,25.9,81.5,10.0,100,4.17,rain,0,0,26.3,14.8,198.0,1008.9,50.4,10.2,235.8,20.5,8,,2021-06-26T05:33:31,2021-06-26T18:18:38,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-27,35.0,27.0,30.4,40.6,29.9,36.0,24.8,74.1,0.2,100,8.33,rain,0,0,35.3,14.8,225.4,1009.8,44.8,10.3,263.0,22.7,8,,2021-06-27T05:33:45,2021-06-27T18:18:48,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-28,35.0,27.0,30.4,41.9,31.2,36.4,25.1,75.3,0.8,100,16.67,rain,0,0,26.3,25.9,240.6,1008.7,51.7,10.3,264.5,22.8,8,,2021-06-28T05:34:00,2021-06-28T18:18:58,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-29,35.0,27.0,30.1,43.4,31.0,36.3,25.5,78.0,0.8,100,16.67,rain,0,0,29.2,18.0,221.6,1008.0,55.5,10.3,252.6,21.8,8,,2021-06-29T05:34:15,2021-06-29T18:19:07,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-06-30,33.9,27.0,29.6,40.6,31.2,36.5,26.1,82.8,2.3,100,4.17,rain,0,0,27.7,18.4,234.7,1008.4,55.8,10.3,205.9,17.7,8,,2021-06-30T05:34:30,2021-06-30T18:19:16,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-01,35.0,26.9,30.3,40.6,30.8,35.7,24.8,75.1,1.3,100,29.17,rain,0,0,29.9,17.0,229.3,1008.4,48.8,10.3,251.3,21.8,8,,2021-07-01T05:34:45,2021-07-01T18:19:24,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-02,35.0,27.8,30.9,42.3,31.5,37.1,24.9,72.2,0.0,0,0.0,,0,0,30.6,18.4,241.5,1008.6,49.1,10.3,279.3,24.1,9,,2021-07-02T05:35:01,2021-07-02T18:19:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-03,36.0,27.0,30.6,43.8,31.2,37.1,25.4,75.7,1.1,100,8.33,rain,0,0,31.7,14.8,257.0,1007.0,46.0,10.2,285.9,24.7,9,,2021-07-03T05:35:16,2021-07-03T18:19:38,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-04,32.1,26.8,28.9,44.1,29.6,36.0,26.4,86.7,63.1,100,8.33,rain,0,0,35.3,24.1,231.7,1006.4,50.8,10.1,232.0,19.9,8,,2021-07-04T05:35:32,2021-07-04T18:19:44,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-05,31.0,25.0,27.5,40.6,25.0,32.0,26.2,92.8,9.0,100,4.17,rain,0,0,33.8,22.3,246.0,1005.9,68.6,9.3,150.5,13.1,6,,2021-07-05T05:35:47,2021-07-05T18:19:49,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-06,31.0,25.0,27.4,40.6,25.0,31.0,25.6,90.2,8.0,100,4.17,rain,0,0,57.6,33.5,232.6,1005.8,64.4,9.2,177.4,15.3,6,,2021-07-06T05:36:03,2021-07-06T18:19:54,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-07,34.0,25.0,27.8,39.3,25.0,30.2,24.9,85.6,3.2,100,8.33,rain,0,0,34.2,36.6,236.5,1007.1,66.7,9.9,163.6,14.2,7,,2021-07-07T05:36:18,2021-07-07T18:19:57,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-08,31.0,25.0,27.2,37.7,25.0,30.4,25.2,89.1,0.5,100,8.33,rain,0,0,36.4,18.4,245.3,1007.6,61.5,10.0,125.1,10.7,5,,2021-07-08T05:36:34,2021-07-08T18:20:01,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-09,31.0,25.0,27.9,35.5,25.0,30.8,24.4,82.6,5.8,100,62.5,rain,0,0,31.3,22.3,222.4,1007.3,58.9,10.2,152.2,13.2,8,,2021-07-09T05:36:49,2021-07-09T18:20:03,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-10,33.0,26.0,29.4,39.2,26.0,33.7,24.5,76.4,4.6,100,33.33,rain,0,0,27.0,14.8,171.4,1007.3,58.6,10.3,214.0,18.6,7,,2021-07-10T05:37:05,2021-07-10T18:20:05,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-11,35.0,27.0,30.1,39.4,30.5,35.2,24.4,72.9,4.2,100,29.17,rain,0,0,24.5,18.4,158.2,1008.6,54.3,10.3,266.9,22.9,8,,2021-07-11T05:37:20,2021-07-11T18:20:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-12,35.0,26.0,29.5,40.6,26.0,34.4,24.7,76.9,1.7,100,29.17,rain,0,0,27.7,22.3,128.3,1008.6,53.0,10.1,229.2,19.7,8,,2021-07-12T05:37:35,2021-07-12T18:20:06,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-13,34.0,25.0,29.2,39.3,25.0,33.2,24.4,77.5,3.3,100,41.67,rain,0,0,24.8,14.8,123.3,1007.6,58.7,9.6,217.3,18.8,8,,2021-07-13T05:37:50,2021-07-13T18:20:05,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-14,33.0,25.0,27.8,40.6,25.0,30.9,25.0,85.8,4.0,100,8.33,rain,0,0,18.0,14.8,234.6,1007.0,58.9,9.4,197.5,17.1,7,,2021-07-14T05:38:05,2021-07-14T18:20:03,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-15,32.0,25.0,27.2,39.2,25.0,29.2,24.8,88.2,30.8,100,8.33,rain,0,0,30.2,20.9,269.4,1008.1,76.5,8.6,136.8,11.9,5,,2021-07-15T05:38:20,2021-07-15T18:20:01,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-16,34.0,24.1,28.7,40.6,24.1,32.2,24.1,78.0,4.0,100,4.17,rain,0,0,32.4,18.4,286.6,1009.4,51.8,10.1,247.2,21.4,8,,2021-07-16T05:38:34,2021-07-16T18:19:58,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-17,33.0,26.0,29.3,39.2,26.0,33.1,24.5,77.1,0.0,0,0.0,,0,0,35.6,24.1,275.0,1007.4,50.5,10.3,273.7,23.7,9,,2021-07-17T05:38:49,2021-07-17T18:19:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-18,33.0,25.9,28.5,40.6,25.9,32.5,24.8,81.6,11.1,100,8.33,rain,0,0,55.4,35.3,267.3,1006.3,67.1,10.0,175.0,15.0,7,,2021-07-18T05:39:03,2021-07-18T18:19:49,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-19,32.9,22.2,26.4,39.2,22.2,27.9,23.5,85.6,0.1,100,4.17,rain,0,0,36.4,35.4,279.3,1007.6,79.5,9.2,79.7,6.8,3,,2021-07-19T05:39:16,2021-07-19T18:19:44,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-20,33.0,24.9,27.4,40.6,24.9,30.5,23.9,81.6,2.4,100,8.33,rain,0,0,51.8,24.1,260.1,1008.7,54.2,10.0,219.0,19.0,9,,2021-07-20T05:39:30,2021-07-20T18:19:37,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-21,31.0,25.9,27.7,39.0,25.9,31.0,24.8,85.0,5.0,100,4.17,rain,0,0,47.9,31.7,250.4,1008.1,69.7,9.8,180.1,15.7,9,,2021-07-21T05:39:43,2021-07-21T18:19:30,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-22,32.0,23.0,27.3,40.6,23.0,30.9,25.0,87.3,26.0,100,4.17,rain,0,0,41.4,25.1,244.0,1007.7,68.5,9.6,168.6,14.4,6,,2021-07-22T05:39:56,2021-07-22T18:19:22,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-23,30.0,23.2,27.1,38.8,23.2,31.0,25.9,93.2,11.0,100,4.17,rain,0,0,57.6,37.1,248.2,1006.9,76.3,9.9,188.5,16.3,8,,2021-07-23T05:40:09,2021-07-23T18:19:13,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-24,33.0,27.0,29.4,41.6,31.1,35.5,25.8,82.3,1.1,100,20.83,rain,0,0,54.4,31.7,257.2,1006.6,68.8,10.1,221.7,19.3,7,,2021-07-24T05:40:21,2021-07-24T18:19:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2021-07-25,32.0,24.0,27.6,39.2,24.0,30.7,24.9,86.0,19.5,100,12.5,rain,0,0,55.4,30.1,253.9,1007.6,71.4,9.7,222.6,19.1,8,,2021-07-25T05:40:33,2021-07-25T18:18:52,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
